"Región","Tipo.punto.monitoreo","Sector","Periodo","Semana","Producto","Mínimo","Máximo"
13,"Feria libre","Poniente",2013,17,"Plátano",300,450
13,"Feria libre","Centro",2013,17,"Plátano",400,450
13,"Feria libre","Norte",2013,17,"Zanahoria",50,80
13,"Feria libre","Oriente",2013,17,"Zanahoria",42,75
13,"Feria libre","Sur",2013,17,"Zanahoria",42,80
13,"Feria libre","Poniente",2013,17,"Zanahoria",38,80
13,"Feria libre","Centro",2013,17,"Zanahoria",55,80
13,"Feria libre","Oriente",2013,17,"Zanahoria",31,37
13,"Feria libre","Norte",2013,17,"Zanahoria",38,40
13,"Feria libre","Poniente",2013,17,"Zanahoria",25,50
13,"Feria libre","Sur",2013,17,"Zanahoria",30,60
13,"Feria libre","Centro",2013,17,"Zanahoria",45,60
13,"Feria libre","Poniente",2013,18,"Ajo",100,200
13,"Feria libre","Norte",2013,18,"Ajo",150,200
13,"Feria libre","Sur",2013,18,"Ajo",150,250
13,"Feria libre","Centro",2013,18,"Ajo",200,220
13,"Feria libre","Oriente",2013,18,"Ajo",150,300
13,"Feria libre","Poniente",2013,18,"Brócoli",400,500
13,"Feria libre","Sur",2013,18,"Brócoli",500,600
13,"Feria libre","Norte",2013,18,"Brócoli",400,600
13,"Feria libre","Centro",2013,18,"Brócoli",500,600
13,"Feria libre","Oriente",2013,18,"Brócoli",500,800
13,"Feria libre","Poniente",2013,18,"Brócoli",300,350
13,"Feria libre","Norte",2013,18,"Brócoli",400,400
13,"Feria libre","Sur",2013,18,"Brócoli",350,500
13,"Feria libre","Centro",2013,18,"Brócoli",400,450
13,"Feria libre","Oriente",2013,18,"Brócoli",400,450
13,"Feria libre","Norte",2013,18,"Cebolla",150,200
13,"Feria libre","Poniente",2013,18,"Cebolla",180,200
13,"Feria libre","Sur",2013,18,"Cebolla",150,250
13,"Feria libre","Centro",2013,18,"Cebolla",200,300
13,"Feria libre","Oriente",2013,18,"Cebolla",200,350
13,"Feria libre","Poniente",2013,18,"Limón",600,800
13,"Feria libre","Norte",2013,18,"Limón",500,1200
13,"Feria libre","Sur",2013,18,"Limón",700,1200
13,"Feria libre","Oriente",2013,18,"Limón",800,1000
13,"Feria libre","Centro",2013,18,"Limón",1000,1200
13,"Feria libre","Poniente",2013,18,"Limón",500,800
13,"Feria libre","Norte",2013,18,"Limón",600,900
13,"Feria libre","Sur",2013,18,"Limón",800,1000
13,"Feria libre","Oriente",2013,18,"Limón",700,1000
13,"Feria libre","Centro",2013,18,"Limón",1000,1100
13,"Feria libre","Sur",2013,18,"Limón",500,900
13,"Feria libre","Oriente",2013,18,"Limón",650,800
13,"Feria libre","Poniente",2013,18,"Limón",400,1000
13,"Feria libre","Centro",2013,18,"Limón",700,900
13,"Feria libre","Norte",2013,18,"Limón",700,900
13,"Feria libre","Poniente",2013,18,"Limón",400,600
13,"Feria libre","Sur",2013,18,"Limón",500,700
13,"Feria libre","Centro",2013,18,"Limón",600,800
13,"Feria libre","Norte",2013,18,"Plátano",350,500
13,"Feria libre","Oriente",2013,18,"Plátano",400,500
13,"Feria libre","Poniente",2013,18,"Plátano",400,500
13,"Feria libre","Sur",2013,18,"Plátano",350,600
13,"Feria libre","Centro",2013,18,"Plátano",400,500
13,"Feria libre","Poniente",2013,18,"Plátano",300,350
13,"Feria libre","Oriente",2013,18,"Plátano",300,350
13,"Feria libre","Sur",2013,18,"Plátano",300,350
13,"Feria libre","Centro",2013,18,"Plátano",350,430
13,"Feria libre","Norte",2013,18,"Plátano",400,400
13,"Feria libre","Poniente",2013,18,"Zanahoria",50,70
13,"Feria libre","Sur",2013,18,"Zanahoria",50,80
13,"Feria libre","Oriente",2013,18,"Zanahoria",42,100
13,"Feria libre","Norte",2013,18,"Zanahoria",50,90
13,"Feria libre","Centro",2013,18,"Zanahoria",60,100
13,"Feria libre","Sur",2013,18,"Zanahoria",25,50
13,"Feria libre","Poniente",2013,18,"Zanahoria",40,56
13,"Feria libre","Norte",2013,18,"Zanahoria",50,50
13,"Feria libre","Oriente",2013,18,"Zanahoria",31,80
13,"Feria libre","Centro",2013,18,"Zanahoria",50,70
13,"Feria libre","Norte",2013,19,"Ajo",100,200
13,"Feria libre","Poniente",2013,19,"Ajo",125,200
13,"Feria libre","Sur",2013,19,"Ajo",150,250
13,"Feria libre","Oriente",2013,19,"Ajo",150,250
13,"Feria libre","Centro",2013,19,"Ajo",190,220
13,"Feria libre","Sur",2013,19,"Ajo",100,100
13,"Feria libre","Norte",2013,19,"Ajo",100,100
13,"Feria libre","Poniente",2013,19,"Ajo",100,150
13,"Feria libre","Oriente",2013,19,"Ajo",100,150
13,"Feria libre","Centro",2013,19,"Ajo",150,170
13,"Feria libre","Poniente",2013,19,"Brócoli",350,550
13,"Feria libre","Sur",2013,19,"Brócoli",400,600
13,"Feria libre","Norte",2013,19,"Brócoli",400,600
13,"Feria libre","Centro",2013,19,"Brócoli",400,700
13,"Feria libre","Oriente",2013,19,"Brócoli",450,800
13,"Feria libre","Sur",2013,19,"Brócoli",300,400
13,"Feria libre","Poniente",2013,19,"Brócoli",250,400
13,"Feria libre","Norte",2013,19,"Brócoli",400,400
13,"Feria libre","Oriente",2013,19,"Brócoli",350,500
13,"Feria libre","Centro",2013,19,"Brócoli",300,600
13,"Feria libre","Norte",2013,19,"Cebolla",130,220
13,"Feria libre","Poniente",2013,19,"Cebolla",150,250
13,"Feria libre","Sur",2013,19,"Cebolla",150,250
13,"Feria libre","Centro",2013,19,"Cebolla",180,260
13,"Feria libre","Oriente",2013,19,"Cebolla",200,350
13,"Feria libre","Norte",2013,19,"Cebolla",100,170
13,"Feria libre","Poniente",2013,19,"Cebolla",100,150
13,"Feria libre","Sur",2013,19,"Cebolla",80,180
13,"Feria libre","Oriente",2013,19,"Cebolla",150,200
13,"Feria libre","Centro",2013,19,"Cebolla",125,230
13,"Feria libre","Poniente",2013,19,"Kiwi",200,350
13,"Feria libre","Sur",2013,19,"Kiwi",250,350
13,"Feria libre","Norte",2013,19,"Kiwi",250,400
13,"Feria libre","Oriente",2013,19,"Kiwi",250,500
13,"Feria libre","Centro",2013,19,"Kiwi",500,600
13,"Feria libre","Poniente",2013,19,"Kiwi",200,250
13,"Feria libre","Norte",2013,19,"Kiwi",200,300
13,"Feria libre","Oriente",2013,19,"Kiwi",200,300
13,"Feria libre","Centro",2013,19,"Kiwi",400,500
13,"Feria libre","Sur",2013,19,"Kiwi",150,5200
13,"Feria libre","Sur",2013,19,"Limón",500,800
13,"Feria libre","Poniente",2013,19,"Limón",600,1200
13,"Feria libre","Norte",2013,19,"Limón",500,1200
13,"Feria libre","Oriente",2013,19,"Limón",600,1000
13,"Feria libre","Centro",2013,19,"Limón",1000,1100
13,"Feria libre","Poniente",2013,19,"Limón",400,800
13,"Feria libre","Sur",2013,19,"Limón",600,800
13,"Feria libre","Norte",2013,19,"Limón",600,800
13,"Feria libre","Oriente",2013,19,"Limón",500,1000
13,"Feria libre","Centro",2013,19,"Limón",800,1000
13,"Feria libre","Sur",2013,19,"Limón",400,600
13,"Feria libre","Poniente",2013,19,"Limón",400,900
13,"Feria libre","Oriente",2013,19,"Limón",400,800
13,"Feria libre","Norte",2013,19,"Limón",500,800
13,"Feria libre","Centro",2013,19,"Limón",800,900
13,"Feria libre","Norte",2013,19,"Limón",400,400
13,"Feria libre","Poniente",2013,19,"Limón",300,600
13,"Feria libre","Oriente",2013,19,"Limón",50,600
13,"Feria libre","Sur",2013,19,"Limón",400,600
13,"Feria libre","Centro",2013,19,"Limón",600,750
13,"Feria libre","Poniente",2013,19,"Plátano",350,450
13,"Feria libre","Sur",2013,19,"Plátano",350,450
13,"Feria libre","Norte",2013,19,"Plátano",350,500
13,"Feria libre","Oriente",2013,19,"Plátano",350,500
13,"Feria libre","Centro",2013,19,"Plátano",400,500
13,"Feria libre","Poniente",2013,19,"Plátano",200,300
13,"Feria libre","Sur",2013,19,"Plátano",200,350
13,"Feria libre","Norte",2013,19,"Plátano",300,400
13,"Feria libre","Oriente",2013,19,"Plátano",300,400
13,"Feria libre","Centro",2013,19,"Plátano",350,400
13,"Feria libre","Norte",2013,19,"Zanahoria",38,90
13,"Feria libre","Oriente",2013,19,"Zanahoria",42,100
13,"Feria libre","Poniente",2013,19,"Zanahoria",38,80
13,"Feria libre","Sur",2013,19,"Zanahoria",42,100
13,"Feria libre","Centro",2013,19,"Zanahoria",60,85
13,"Feria libre","Oriente",2013,19,"Zanahoria",31,50
13,"Feria libre","Sur",2013,19,"Zanahoria",30,70
13,"Feria libre","Norte",2013,19,"Zanahoria",40,50
13,"Feria libre","Poniente",2013,19,"Zanahoria",25,55
13,"Feria libre","Centro",2013,19,"Zanahoria",50,70
13,"Feria libre","Poniente",2013,20,"Ajo",100,200
13,"Feria libre","Norte",2013,20,"Ajo",150,200
13,"Feria libre","Sur",2013,20,"Ajo",125,250
13,"Feria libre","Oriente",2013,20,"Ajo",150,300
13,"Feria libre","Centro",2013,20,"Ajo",170,220
13,"Feria libre","Norte",2013,20,"Ajo",100,100
13,"Feria libre","Oriente",2013,20,"Ajo",100,100
13,"Feria libre","Poniente",2013,20,"Ajo",50,150
13,"Feria libre","Sur",2013,20,"Ajo",100,150
13,"Feria libre","Centro",2013,20,"Ajo",140,180
13,"Feria libre","Poniente",2013,20,"Brócoli",350,500
13,"Feria libre","Sur",2013,20,"Brócoli",350,600
13,"Feria libre","Norte",2013,20,"Brócoli",400,600
13,"Feria libre","Centro",2013,20,"Brócoli",500,550
13,"Feria libre","Oriente",2013,20,"Brócoli",450,700
13,"Feria libre","Norte",2013,20,"Brócoli",300,300
13,"Feria libre","Sur",2013,20,"Brócoli",250,400
13,"Feria libre","Poniente",2013,20,"Brócoli",250,400
13,"Feria libre","Centro",2013,20,"Brócoli",400,450
13,"Feria libre","Oriente",2013,20,"Brócoli",350,500
13,"Feria libre","Norte",2013,20,"Cebolla",150,200
13,"Feria libre","Poniente",2013,20,"Cebolla",125,200
13,"Feria libre","Sur",2013,20,"Cebolla",166,250
13,"Feria libre","Centro",2013,20,"Cebolla",190,300
13,"Feria libre","Oriente",2013,20,"Cebolla",200,300
13,"Feria libre","Norte",2013,20,"Cebolla",100,130
13,"Feria libre","Poniente",2013,20,"Cebolla",100,150
13,"Feria libre","Sur",2013,20,"Cebolla",120,180
13,"Feria libre","Centro",2013,20,"Cebolla",150,200
13,"Feria libre","Oriente",2013,20,"Cebolla",150,200
13,"Feria libre","Poniente",2013,20,"Kiwi",250,350
13,"Feria libre","Sur",2013,20,"Kiwi",250,400
13,"Feria libre","Norte",2013,20,"Kiwi",250,450
13,"Feria libre","Oriente",2013,20,"Kiwi",350,500
13,"Feria libre","Centro",2013,20,"Kiwi",400,550
13,"Feria libre","Norte",2013,20,"Kiwi",200,200
13,"Feria libre","Poniente",2013,20,"Kiwi",150,250
13,"Feria libre","Sur",2013,20,"Kiwi",150,300
13,"Feria libre","Oriente",2013,20,"Kiwi",250,350
13,"Feria libre","Centro",2013,20,"Kiwi",300,450
13,"Feria libre","Poniente",2013,20,"Limón",500,700
13,"Feria libre","Norte",2013,20,"Limón",500,800
13,"Feria libre","Sur",2013,20,"Limón",550,850
13,"Feria libre","Oriente",2013,20,"Limón",600,800
13,"Feria libre","Centro",2013,20,"Limón",700,1100
13,"Feria libre","Poniente",2013,20,"Limón",400,650
13,"Feria libre","Sur",2013,20,"Limón",500,700
13,"Feria libre","Norte",2013,20,"Limón",600,700
13,"Feria libre","Centro",2013,20,"Limón",500,850
13,"Feria libre","Oriente",2013,20,"Limón",800,1100
13,"Feria libre","Poniente",2013,20,"Limón",400,500
13,"Feria libre","Sur",2013,20,"Limón",400,600
13,"Feria libre","Oriente",2013,20,"Limón",450,600
13,"Feria libre","Norte",2013,20,"Limón",600,600
13,"Feria libre","Centro",2013,20,"Limón",500,800
13,"Feria libre","Poniente",2013,20,"Limón",300,500
13,"Feria libre","Norte",2013,20,"Limón",350,500
13,"Feria libre","Sur",2013,20,"Limón",400,600
13,"Feria libre","Centro",2013,20,"Limón",350,600
13,"Feria libre","Oriente",2013,20,"Limón",500,600
13,"Feria libre","Sur",2013,20,"Plátano",200,400
13,"Feria libre","Poniente",2013,20,"Plátano",300,450
13,"Feria libre","Norte",2013,20,"Plátano",300,450
13,"Feria libre","Oriente",2013,20,"Plátano",350,500
13,"Feria libre","Centro",2013,20,"Plátano",400,500
13,"Feria libre","Poniente",2013,20,"Plátano",200,350
13,"Feria libre","Sur",2013,20,"Plátano",250,380
13,"Feria libre","Centro",2013,20,"Plátano",300,400
13,"Feria libre","Oriente",2013,20,"Plátano",350,400
13,"Feria libre","Norte",2013,20,"Plátano",350,400
13,"Feria libre","Norte",2013,20,"Zanahoria",38,65
13,"Feria libre","Oriente",2013,20,"Zanahoria",42,75
13,"Feria libre","Sur",2013,20,"Zanahoria",40,80
13,"Feria libre","Poniente",2013,20,"Zanahoria",38,100
13,"Feria libre","Centro",2013,20,"Zanahoria",65,75
13,"Feria libre","Sur",2013,20,"Zanahoria",25,50
13,"Feria libre","Oriente",2013,20,"Zanahoria",32,50
13,"Feria libre","Norte",2013,20,"Zanahoria",40,50
13,"Feria libre","Poniente",2013,20,"Zanahoria",25,60
13,"Feria libre","Centro",2013,20,"Zanahoria",50,60
13,"Feria libre","Norte",2013,21,"Ajo",150,200
13,"Feria libre","Poniente",2013,21,"Ajo",150,200
13,"Feria libre","Sur",2013,21,"Ajo",150,250
13,"Feria libre","Oriente",2013,21,"Ajo",150,250
13,"Feria libre","Norte",2013,21,"Ajo",100,100
13,"Feria libre","Sur",2013,21,"Ajo",100,150
13,"Feria libre","Poniente",2013,21,"Ajo",100,150
13,"Feria libre","Oriente",2013,21,"Ajo",100,150
13,"Feria libre","Poniente",2013,21,"Brócoli",400,500
13,"Feria libre","Norte",2013,21,"Brócoli",400,600
13,"Feria libre","Oriente",2013,21,"Brócoli",400,600
13,"Feria libre","Sur",2013,21,"Brócoli",450,600
13,"Feria libre","Centro",2013,21,"Brócoli",600,650
13,"Feria libre","Poniente",2013,21,"Brócoli",300,400
13,"Feria libre","Sur",2013,21,"Brócoli",300,450
13,"Feria libre","Oriente",2013,21,"Brócoli",350,500
13,"Feria libre","Norte",2013,21,"Brócoli",500,500
13,"Feria libre","Centro",2013,21,"Brócoli",500,550
13,"Feria libre","Norte",2013,21,"Cebolla",150,220
13,"Feria libre","Poniente",2013,21,"Cebolla",150,250
13,"Feria libre","Sur",2013,21,"Cebolla",200,250
13,"Feria libre","Oriente",2013,21,"Cebolla",200,300
13,"Feria libre","Centro",2013,21,"Cebolla",250,280
13,"Feria libre","Norte",2013,21,"Cebolla",100,130
13,"Feria libre","Poniente",2013,21,"Cebolla",100,150
13,"Feria libre","Sur",2013,21,"Cebolla",125,180
13,"Feria libre","Oriente",2013,21,"Cebolla",150,200
13,"Feria libre","Centro",2013,21,"Cebolla",200,220
13,"Feria libre","Poniente",2013,21,"Kiwi",200,300
13,"Feria libre","Norte",2013,21,"Kiwi",300,350
13,"Feria libre","Sur",2013,21,"Kiwi",250,400
13,"Feria libre","Oriente",2013,21,"Kiwi",350,400
13,"Feria libre","Centro",2013,21,"Kiwi",450,500
13,"Feria libre","Poniente",2013,21,"Kiwi",150,250
13,"Feria libre","Norte",2013,21,"Kiwi",250,250
13,"Feria libre","Sur",2013,21,"Kiwi",200,300
13,"Feria libre","Oriente",2013,21,"Kiwi",250,300
13,"Feria libre","Centro",2013,21,"Kiwi",350,400
13,"Feria libre","Centro",2013,21,"Limón",500,550
13,"Feria libre","Norte",2013,21,"Limón",400,700
13,"Feria libre","Oriente",2013,21,"Limón",500,600
13,"Feria libre","Poniente",2013,21,"Limón",400,700
13,"Feria libre","Sur",2013,21,"Limón",500,800
13,"Feria libre","Centro",2013,21,"Limón",400,450
13,"Feria libre","Oriente",2013,21,"Limón",350,700
13,"Feria libre","Poniente",2013,21,"Limón",350,600
13,"Feria libre","Sur",2013,21,"Limón",500,600
13,"Feria libre","Norte",2013,21,"Limón",500,600
13,"Feria libre","Poniente",2013,21,"Limón",300,500
13,"Feria libre","Centro",2013,21,"Limón",400,450
13,"Feria libre","Sur",2013,21,"Limón",350,600
13,"Feria libre","Oriente",2013,21,"Limón",400,500
13,"Feria libre","Norte",2013,21,"Limón",500,500
13,"Feria libre","Centro",2013,21,"Limón",300,350
13,"Feria libre","Poniente",2013,21,"Limón",300,500
13,"Feria libre","Sur",2013,21,"Limón",350,500
13,"Feria libre","Norte",2013,21,"Limón",500,500
13,"Feria libre","Sur",2013,21,"Plátano",350,450
13,"Feria libre","Norte",2013,21,"Plátano",300,450
13,"Feria libre","Oriente",2013,21,"Plátano",400,400
13,"Feria libre","Poniente",2013,21,"Plátano",350,500
13,"Feria libre","Centro",2013,21,"Plátano",450,500
13,"Feria libre","Sur",2013,21,"Plátano",300,350
13,"Feria libre","Poniente",2013,21,"Plátano",300,400
13,"Feria libre","Norte",2013,21,"Plátano",350,350
13,"Feria libre","Oriente",2013,21,"Plátano",350,350
13,"Feria libre","Centro",2013,21,"Plátano",350,400
13,"Feria libre","Oriente",2013,21,"Zanahoria",45,50
13,"Feria libre","Norte",2013,21,"Zanahoria",38,90
13,"Feria libre","Centro",2013,21,"Zanahoria",55,65
13,"Feria libre","Sur",2013,21,"Zanahoria",50,80
13,"Feria libre","Poniente",2013,21,"Zanahoria",38,90
13,"Feria libre","Poniente",2013,21,"Zanahoria",25,60
13,"Feria libre","Sur",2013,21,"Zanahoria",30,50
13,"Feria libre","Oriente",2013,21,"Zanahoria",42,50
13,"Feria libre","Norte",2013,21,"Zanahoria",40,55
13,"Feria libre","Centro",2013,21,"Zanahoria",45,50
13,"Feria libre","Norte",2013,22,"Ajo",100,200
13,"Feria libre","Poniente",2013,22,"Ajo",100,200
13,"Feria libre","Centro",2013,22,"Ajo",190,250
13,"Feria libre","Oriente",2013,22,"Ajo",150,300
13,"Feria libre","Sur",2013,22,"Ajo",150,2150
13,"Feria libre","Norte",2013,22,"Ajo",100,100
13,"Feria libre","Poniente",2013,22,"Ajo",100,150
13,"Feria libre","Sur",2013,22,"Ajo",100,200
13,"Feria libre","Oriente",2013,22,"Ajo",100,150
13,"Feria libre","Centro",2013,22,"Ajo",170,180
13,"Feria libre","Sur",2013,22,"Brócoli",350,700
13,"Feria libre","Poniente",2013,22,"Brócoli",400,600
13,"Feria libre","Centro",2013,22,"Brócoli",500,600
13,"Feria libre","Norte",2013,22,"Brócoli",450,700
13,"Feria libre","Oriente",2013,22,"Brócoli",500,800
13,"Feria libre","Poniente",2013,22,"Brócoli",300,400
13,"Feria libre","Sur",2013,22,"Brócoli",300,400
13,"Feria libre","Norte",2013,22,"Brócoli",400,400
13,"Feria libre","Oriente",2013,22,"Brócoli",400,400
13,"Feria libre","Centro",2013,22,"Brócoli",400,480
13,"Feria libre","Norte",2013,22,"Cebolla",150,200
13,"Feria libre","Poniente",2013,22,"Cebolla",150,250
13,"Feria libre","Sur",2013,22,"Cebolla",150,266
13,"Feria libre","Centro",2013,22,"Cebolla",180,250
13,"Feria libre","Oriente",2013,22,"Cebolla",200,300
13,"Feria libre","Poniente",2013,22,"Cebolla",100,150
13,"Feria libre","Norte",2013,22,"Cebolla",150,150
13,"Feria libre","Sur",2013,22,"Cebolla",100,180
13,"Feria libre","Centro",2013,22,"Cebolla",150,200
13,"Feria libre","Oriente",2013,22,"Cebolla",150,200
13,"Feria libre","Poniente",2013,22,"Kiwi",200,350
13,"Feria libre","Norte",2013,22,"Kiwi",200,350
13,"Feria libre","Sur",2013,22,"Kiwi",250,400
13,"Feria libre","Oriente",2013,22,"Kiwi",250,500
13,"Feria libre","Centro",2013,22,"Kiwi",400,450
13,"Feria libre","Poniente",2013,22,"Kiwi",100,250
13,"Feria libre","Sur",2013,22,"Kiwi",200,350
13,"Feria libre","Oriente",2013,22,"Kiwi",200,350
13,"Feria libre","Centro",2013,22,"Kiwi",300,350
13,"Feria libre","Norte",2013,22,"Limón",350,600
13,"Feria libre","Oriente",2013,22,"Limón",500,500
13,"Feria libre","Poniente",2013,22,"Limón",400,800
13,"Feria libre","Sur",2013,22,"Limón",350,700
13,"Feria libre","Centro",2013,22,"Limón",600,700
13,"Feria libre","Sur",2013,22,"Limón",450,500
13,"Feria libre","Poniente",2013,22,"Limón",300,600
13,"Feria libre","Centro",2013,22,"Limón",450,550
13,"Feria libre","Norte",2013,22,"Limón",500,600
13,"Feria libre","Oriente",2013,22,"Limón",500,800
13,"Feria libre","Poniente",2013,22,"Limón",300,400
13,"Feria libre","Norte",2013,22,"Limón",400,400
13,"Feria libre","Oriente",2013,22,"Limón",350,450
13,"Feria libre","Sur",2013,22,"Limón",350,700
13,"Feria libre","Centro",2013,22,"Limón",400,550
13,"Feria libre","Poniente",2013,22,"Limón",250,400
13,"Feria libre","Centro",2013,22,"Limón",350,450
13,"Feria libre","Sur",2013,22,"Limón",300,600
13,"Feria libre","Oriente",2013,22,"Limón",400,500
13,"Feria libre","Poniente",2013,22,"Plátano",280,400
13,"Feria libre","Norte",2013,22,"Plátano",300,400
13,"Feria libre","Sur",2013,22,"Plátano",320,450
13,"Feria libre","Oriente",2013,22,"Plátano",400,500
13,"Feria libre","Centro",2013,22,"Plátano",400,500
13,"Feria libre","Norte",2013,22,"Plátano",300,300
13,"Feria libre","Poniente",2013,22,"Plátano",250,350
13,"Feria libre","Sur",2013,22,"Plátano",250,350
13,"Feria libre","Oriente",2013,22,"Plátano",333,400
13,"Feria libre","Centro",2013,22,"Plátano",350,430
13,"Feria libre","Poniente",2013,22,"Zanahoria",38,80
13,"Feria libre","Oriente",2013,22,"Zanahoria",50,100
13,"Feria libre","Norte",2013,22,"Zanahoria",50,75
13,"Feria libre","Sur",2013,22,"Zanahoria",42,90
13,"Feria libre","Centro",2013,22,"Zanahoria",58,70
13,"Feria libre","Poniente",2013,22,"Zanahoria",25,50
13,"Feria libre","Sur",2013,22,"Zanahoria",30,60
13,"Feria libre","Norte",2013,22,"Zanahoria",37,50
13,"Feria libre","Oriente",2013,22,"Zanahoria",42,50
13,"Feria libre","Centro",2013,22,"Zanahoria",45,55
13,"Feria libre","Norte",2013,23,"Ajo",100,200
13,"Feria libre","Poniente",2013,23,"Ajo",100,200
13,"Feria libre","Sur",2013,23,"Ajo",150,250
13,"Feria libre","Centro",2013,23,"Ajo",200,240
13,"Feria libre","Oriente",2013,23,"Ajo",150,300
13,"Feria libre","Oriente",2013,23,"Ajo",100,125
13,"Feria libre","Sur",2013,23,"Ajo",100,150
13,"Feria libre","Poniente",2013,23,"Ajo",100,150
13,"Feria libre","Norte",2013,23,"Ajo",150,150
13,"Feria libre","Centro",2013,23,"Ajo",160,200
13,"Feria libre","Sur",2013,23,"Brócoli",400,600
13,"Feria libre","Poniente",2013,23,"Brócoli",350,700
13,"Feria libre","Norte",2013,23,"Brócoli",500,600
13,"Feria libre","Oriente",2013,23,"Brócoli",500,700
